site_number,parameter_code,sample_duration,date_local,aqi
0012,81102,24-HR BLK AVG,2004-10-29,10
0012,81102,24-HR BLK AVG,2004-10-30,14
0012,81102,24-HR BLK AVG,2004-10-31,9
0013,81102,24-HR BLK AVG,2004-05-01,24
0013,81102,24-HR BLK AVG,2004-05-02,25
0013,81102,24-HR BLK AVG,2004-05-03,22
0013,81102,24-HR BLK AVG,2004-05-04,26
0013,81102,24-HR BLK AVG,2004-05-05,23
0013,81102,24-HR BLK AVG,2004-05-06,16
0013,81102,24-HR BLK AVG,2004-05-07,19
0013,81102,24-HR BLK AVG,2004-05-08,19
0013,81102,24-HR BLK AVG,2004-05-09,19
0013,81102,24-HR BLK AVG,2004-05-10,56
0013,81102,24-HR BLK AVG,2004-05-11,58
0013,81102,24-HR BLK AVG,2004-05-12,7
0013,81102,24-HR BLK AVG,2004-05-13,15
0013,81102,24-HR BLK AVG,2004-05-14,22
0013,81102,24-HR BLK AVG,2004-05-15,20
0013,81102,24-HR BLK AVG,2004-05-16,22
0013,81102,24-HR BLK AVG,2004-05-17,25
0013,81102,24-HR BLK AVG,2004-05-18,33
0013,81102,24-HR BLK AVG,2004-05-19,17
0013,81102,24-HR BLK AVG,2004-05-20,19
0013,81102,24-HR BLK AVG,2004-05-21,23
0013,81102,24-HR BLK AVG,2004-05-22,25
0013,81102,24-HR BLK AVG,2004-05-23,25
0013,81102,24-HR BLK AVG,2004-05-24,16
0013,81102,24-HR BLK AVG,2004-05-25,18
0013,81102,24-HR BLK AVG,2004-05-26,14
0013,81102,24-HR BLK AVG,2004-05-27,19
0013,81102,24-HR BLK AVG,2004-05-28,39
0013,81102,24-HR BLK AVG,2004-05-29,23
0013,81102,24-HR BLK AVG,2004-05-30,9
0013,81102,24-HR BLK AVG,2004-05-31,18
0013,81102,24-HR BLK AVG,2004-06-01,20
0013,81102,24-HR BLK AVG,2004-06-02,23
0013,81102,24-HR BLK AVG,2004-06-03,25
0013,81102,24-HR BLK AVG,2004-06-04,25
0013,81102,24-HR BLK AVG,2004-06-05,24
0013,81102,24-HR BLK AVG,2004-06-06,23
0013,81102,24-HR BLK AVG,2004-06-07,41
0013,81102,24-HR BLK AVG,2004-06-08,62
0013,81102,24-HR BLK AVG,2004-06-09,22
0013,81102,24-HR BLK AVG,2004-06-10,19
0013,81102,24-HR BLK AVG,2004-06-11,23
0013,81102,24-HR BLK AVG,2004-06-12,23
0013,81102,24-HR BLK AVG,2004-06-13,24
0013,81102,24-HR BLK AVG,2004-06-14,30
0013,81102,24-HR BLK AVG,2004-06-15,54
0013,81102,24-HR BLK AVG,2004-06-16,35
0013,81102,24-HR BLK AVG,2004-06-17,21
0013,81102,24-HR BLK AVG,2004-06-18,23
0013,81102,24-HR BLK AVG,2004-06-19,19
0013,81102,24-HR BLK AVG,2004-06-20,24
0013,81102,24-HR BLK AVG,2004-06-21,35
0013,81102,24-HR BLK AVG,2004-06-22,16
0013,81102,24-HR BLK AVG,2004-06-23,22
0013,81102,24-HR BLK AVG,2004-06-24,23
0013,81102,24-HR BLK AVG,2004-06-25,25
0013,81102,24-HR BLK AVG,2004-06-26,26
0013,81102,24-HR BLK AVG,2004-06-27,22
0013,81102,24-HR BLK AVG,2004-06-28,32
0013,81102,24-HR BLK AVG,2004-06-29,22
0013,81102,24-HR BLK AVG,2004-06-30,20
0013,81102,24-HR BLK AVG,2004-07-01,19
0013,81102,24-HR BLK AVG,2004-07-02,24
0013,81102,24-HR BLK AVG,2004-07-03,22
0013,81102,24-HR BLK AVG,2004-07-04,25
0013,81102,24-HR BLK AVG,2004-07-05,19
0013,81102,24-HR BLK AVG,2004-07-06,18
0013,81102,24-HR BLK AVG,2004-07-07,26
0013,81102,24-HR BLK AVG,2004-07-08,24
0013,81102,24-HR BLK AVG,2004-07-09,10
0013,81102,24-HR BLK AVG,2004-07-10,9
0013,81102,24-HR BLK AVG,2004-07-11,11
0013,81102,24-HR BLK AVG,2004-07-12,24
0013,81102,24-HR BLK AVG,2004-07-13,23
0013,81102,24-HR BLK AVG,2004-07-14,31
0013,81102,24-HR BLK AVG,2004-07-15,25
0013,81102,24-HR BLK AVG,2004-07-16,32
0013,81102,24-HR BLK AVG,2004-07-17,26
0013,81102,24-HR BLK AVG,2004-07-18,30
0013,81102,24-HR BLK AVG,2004-07-19,25
0013,81102,24-HR BLK AVG,2004-07-20,21
0013,81102,24-HR BLK AVG,2004-07-21,21
0013,81102,24-HR BLK AVG,2004-07-22,26
0013,81102,24-HR BLK AVG,2004-07-23,18
0013,81102,24-HR BLK AVG,2004-07-24,19
0013,81102,24-HR BLK AVG,2004-07-25,19
0013,81102,24-HR BLK AVG,2004-07-26,19
0013,81102,24-HR BLK AVG,2004-07-27,23
0013,81102,24-HR BLK AVG,2004-07-28,38
0013,81102,24-HR BLK AVG,2004-07-29,24
0013,81102,24-HR BLK AVG,2004-07-30,19
0013,81102,24-HR BLK AVG,2004-07-31,19
0013,81102,24-HR BLK AVG,2004-08-01,26
0013,81102,24-HR BLK AVG,2004-08-02,21
0013,81102,24-HR BLK AVG,2004-08-03,22
0013,81102,24-HR BLK AVG,2004-08-04,20
0013,81102,24-HR BLK AVG,2004-08-05,30
0013,81102,24-HR BLK AVG,2004-08-06,25
0013,81102,24-HR BLK AVG,2004-08-07,17
0013,81102,24-HR BLK AVG,2004-08-08,16
0013,81102,24-HR BLK AVG,2004-08-09,20
0013,81102,24-HR BLK AVG,2004-08-10,21
0013,81102,24-HR BLK AVG,2004-08-11,21
0013,81102,24-HR BLK AVG,2004-08-12,44
0013,81102,24-HR BLK AVG,2004-08-13,19
0013,81102,24-HR BLK AVG,2004-08-14,19
0013,81102,24-HR BLK AVG,2004-08-15,28
0013,81102,24-HR BLK AVG,2004-08-16,16
0013,81102,24-HR BLK AVG,2004-08-17,20
0013,81102,24-HR BLK AVG,2004-08-18,21
0013,81102,24-HR BLK AVG,2004-08-19,19
0013,81102,24-HR BLK AVG,2004-08-20,29
0013,81102,24-HR BLK AVG,2004-08-21,15
0013,81102,24-HR BLK AVG,2004-08-22,13
0013,81102,24-HR BLK AVG,2004-08-23,20
0013,81102,24-HR BLK AVG,2004-08-24,22
0013,81102,24-HR BLK AVG,2004-08-25,19
0013,81102,24-HR BLK AVG,2004-08-26,30
0013,81102,24-HR BLK AVG,2004-08-27,19
0013,81102,24-HR BLK AVG,2004-08-28,24
0013,81102,24-HR BLK AVG,2004-08-29,16
0013,81102,24-HR BLK AVG,2004-08-30,29
0013,81102,24-HR BLK AVG,2004-08-31,25
0013,81102,24-HR BLK AVG,2004-09-01,20
0013,81102,24-HR BLK AVG,2004-09-02,27
0013,81102,24-HR BLK AVG,2004-09-03,35
0013,81102,24-HR BLK AVG,2004-09-04,16
0013,81102,24-HR BLK AVG,2004-09-05,14
0013,81102,24-HR BLK AVG,2004-09-06,16
0013,81102,24-HR BLK AVG,2004-09-07,16
0013,81102,24-HR BLK AVG,2004-09-08,19
0013,81102,24-HR BLK AVG,2004-09-09,39
0013,81102,24-HR BLK AVG,2004-09-10,13
0013,81102,24-HR BLK AVG,2004-09-11,22
0013,81102,24-HR BLK AVG,2004-09-12,14
0013,81102,24-HR BLK AVG,2004-09-13,23
0013,81102,24-HR BLK AVG,2004-09-14,32
0013,81102,24-HR BLK AVG,2004-09-15,19
0013,81102,24-HR BLK AVG,2004-09-16,26
0013,81102,24-HR BLK AVG,2004-09-17,19
0013,81102,24-HR BLK AVG,2004-09-18,19
0013,81102,24-HR BLK AVG,2004-09-19,19
0013,81102,24-HR BLK AVG,2004-09-20,25
0013,81102,24-HR BLK AVG,2004-09-21,11
0013,81102,24-HR BLK AVG,2004-09-22,11
0013,81102,24-HR BLK AVG,2004-09-23,24
0013,81102,24-HR BLK AVG,2004-09-24,17
0013,81102,24-HR BLK AVG,2004-09-25,11
0013,81102,24-HR BLK AVG,2004-09-26,13
0013,81102,24-HR BLK AVG,2004-09-27,17
0013,81102,24-HR BLK AVG,2004-09-28,19
0013,81102,24-HR BLK AVG,2004-09-29,19
0013,81102,24-HR BLK AVG,2004-09-30,31
0013,81102,24-HR BLK AVG,2004-10-01,24
0013,81102,24-HR BLK AVG,2004-10-02,24
0013,81102,24-HR BLK AVG,2004-10-03,22
0013,81102,24-HR BLK AVG,2004-10-04,26
0013,81102,24-HR BLK AVG,2004-10-05,20
0013,81102,24-HR BLK AVG,2004-10-06,28
0013,81102,24-HR BLK AVG,2004-10-07,35
0013,81102,24-HR BLK AVG,2004-10-08,24
0013,81102,24-HR BLK AVG,2004-10-22,12
0013,81102,24-HR BLK AVG,2004-10-23,11
0013,81102,24-HR BLK AVG,2004-10-24,14
0013,81102,24-HR BLK AVG,2004-10-25,17
0013,81102,24-HR BLK AVG,2004-10-26,19
0013,81102,24-HR BLK AVG,2004-10-27,5
0013,81102,24-HR BLK AVG,2004-10-28,10
0013,81102,24-HR BLK AVG,2004-10-29,12
0013,81102,24-HR BLK AVG,2004-10-30,14
0013,81102,24-HR BLK AVG,2004-10-31,9
0011,81102,24-HR BLK AVG,2005-05-01,12
0011,81102,24-HR BLK AVG,2005-06-03,19
0011,81102,24-HR BLK AVG,2005-06-04,19
0011,81102,24-HR BLK AVG,2005-06-05,38
0011,81102,24-HR BLK AVG,2005-06-09,14
0011,81102,24-HR BLK AVG,2005-06-27,14
0011,81102,24-HR BLK AVG,2005-07-01,25
0011,81102,24-HR BLK AVG,2005-07-02,34
0011,81102,24-HR BLK AVG,2005-07-03,32
0011,81102,24-HR BLK AVG,2005-07-04,27
0011,81102,24-HR BLK AVG,2005-07-05,19
0011,81102,24-HR BLK AVG,2005-07-06,26
0011,81102,24-HR BLK AVG,2005-07-07,27
0011,81102,24-HR BLK AVG,2005-07-08,24
0011,81102,24-HR BLK AVG,2005-07-09,29
0011,81102,24-HR BLK AVG,2005-07-10,22
0011,81102,24-HR BLK AVG,2005-07-11,19
0011,81102,24-HR BLK AVG,2005-07-12,15
0011,81102,24-HR BLK AVG,2005-07-13,13
0011,81102,24-HR BLK AVG,2005-07-14,17
0011,81102,24-HR BLK AVG,2005-07-15,21
0011,81102,24-HR BLK AVG,2005-07-16,23
0011,81102,24-HR BLK AVG,2005-07-17,19
0011,81102,24-HR BLK AVG,2005-07-18,19
0011,81102,24-HR BLK AVG,2005-07-19,31
0011,81102,24-HR BLK AVG,2005-07-20,48
0011,81102,24-HR BLK AVG,2005-07-21,40
0011,81102,24-HR BLK AVG,2005-07-22,31
0011,81102,24-HR BLK AVG,2005-07-23,33
0011,81102,24-HR BLK AVG,2005-07-24,17
0011,81102,24-HR BLK AVG,2005-07-25,13
0011,81102,24-HR BLK AVG,2005-07-26,19
0011,81102,24-HR BLK AVG,2005-07-27,17
0011,81102,24-HR BLK AVG,2005-07-28,22
0011,81102,24-HR BLK AVG,2005-07-29,17
0011,81102,24-HR BLK AVG,2005-07-30,28
0011,81102,24-HR BLK AVG,2005-07-31,18
0011,81102,24-HR BLK AVG,2005-08-01,19
0011,81102,24-HR BLK AVG,2005-08-02,33
0011,81102,24-HR BLK AVG,2005-08-03,25
0011,81102,24-HR BLK AVG,2005-08-04,16
0011,81102,24-HR BLK AVG,2005-08-05,19
0011,81102,24-HR BLK AVG,2005-08-06,15
0011,81102,24-HR BLK AVG,2005-08-07,14
0011,81102,24-HR BLK AVG,2005-08-08,18
0011,81102,24-HR BLK AVG,2005-08-09,19
0011,81102,24-HR BLK AVG,2005-08-10,14
0011,81102,24-HR BLK AVG,2005-08-11,25
0011,81102,24-HR BLK AVG,2005-08-12,22
0011,81102,24-HR BLK AVG,2005-08-13,26
0011,81102,24-HR BLK AVG,2005-08-14,19
0011,81102,24-HR BLK AVG,2005-08-15,8
0011,81102,24-HR BLK AVG,2005-08-16,9
0011,81102,24-HR BLK AVG,2005-08-17,7
0011,81102,24-HR BLK AVG,2005-08-18,15
0011,81102,24-HR BLK AVG,2005-08-19,14
0011,81102,24-HR BLK AVG,2005-08-20,9
0011,81102,24-HR BLK AVG,2005-08-21,12
0011,81102,24-HR BLK AVG,2005-08-22,13
0011,81102,24-HR BLK AVG,2005-08-23,14
0011,81102,24-HR BLK AVG,2005-08-24,19
0011,81102,24-HR BLK AVG,2005-08-25,17
0011,81102,24-HR BLK AVG,2005-08-26,16
0011,81102,24-HR BLK AVG,2005-08-27,11
0011,81102,24-HR BLK AVG,2005-08-28,9
0011,81102,24-HR BLK AVG,2005-08-29,19
0011,81102,24-HR BLK AVG,2005-08-30,37
0011,81102,24-HR BLK AVG,2005-08-31,26
0011,81102,24-HR BLK AVG,2005-09-01,21
0011,81102,24-HR BLK AVG,2005-09-02,20
0011,81102,24-HR BLK AVG,2005-09-03,20
0011,81102,24-HR BLK AVG,2005-09-08,42
0011,81102,24-HR BLK AVG,2005-09-09,29
0011,81102,24-HR BLK AVG,2005-09-10,28
0011,81102,24-HR BLK AVG,2005-09-11,19
0011,81102,24-HR BLK AVG,2005-09-12,19
0011,81102,24-HR BLK AVG,2005-09-13,20
0011,81102,24-HR BLK AVG,2005-09-14,18
0011,81102,24-HR BLK AVG,2005-09-15,22
0011,81102,24-HR BLK AVG,2005-09-16,27
0011,81102,24-HR BLK AVG,2005-09-17,30
0011,81102,24-HR BLK AVG,2005-09-18,18
0011,81102,24-HR BLK AVG,2005-09-19,19
0011,81102,24-HR BLK AVG,2005-09-20,7
0011,81102,24-HR BLK AVG,2005-09-21,6
0011,81102,24-HR BLK AVG,2005-09-22,7
0011,81102,24-HR BLK AVG,2005-09-23,16
0011,81102,24-HR BLK AVG,2005-09-24,18
0011,81102,24-HR BLK AVG,2005-09-25,10
0011,81102,24-HR BLK AVG,2005-09-26,24
0011,81102,24-HR BLK AVG,2005-09-27,10
0011,81102,24-HR BLK AVG,2005-09-28,6
0011,81102,24-HR BLK AVG,2005-09-29,6
0011,81102,24-HR BLK AVG,2005-09-30,5
0011,81102,24-HR BLK AVG,2005-10-01,17
0011,81102,24-HR BLK AVG,2005-10-02,21
0011,81102,24-HR BLK AVG,2005-10-03,14
0011,81102,24-HR BLK AVG,2005-10-04,9
0011,81102,24-HR BLK AVG,2005-10-05,6
0011,81102,24-HR BLK AVG,2005-10-06,9
0011,81102,24-HR BLK AVG,2005-10-07,17
0011,81102,24-HR BLK AVG,2005-10-08,21
0011,81102,24-HR BLK AVG,2005-10-09,8
0011,81102,24-HR BLK AVG,2005-10-10,6
0011,81102,24-HR BLK AVG,2005-10-11,7
0011,81102,24-HR BLK AVG,2005-10-12,6
0011,81102,24-HR BLK AVG,2005-10-13,7
0011,81102,24-HR BLK AVG,2005-10-14,15
0011,81102,24-HR BLK AVG,2005-10-15,35
0011,81102,24-HR BLK AVG,2005-10-16,18
0011,81102,24-HR BLK AVG,2005-10-17,10
0011,81102,24-HR BLK AVG,2005-10-18,3
0011,81102,24-HR BLK AVG,2005-10-19,7
0011,81102,24-HR BLK AVG,2005-10-20,8
0011,81102,24-HR BLK AVG,2005-10-21,9
0011,81102,24-HR BLK AVG,2005-10-22,6
0011,81102,24-HR BLK AVG,2005-10-23,7
0011,81102,24-HR BLK AVG,2005-10-24,9
0011,81102,24-HR BLK AVG,2005-10-25,5
0011,81102,24-HR BLK AVG,2005-10-26,7
0011,81102,24-HR BLK AVG,2005-10-27,14
0011,81102,24-HR BLK AVG,2005-10-28,11
0011,81102,24-HR BLK AVG,2005-10-29,8
0011,81102,24-HR BLK AVG,2005-10-30,5
0011,81102,24-HR BLK AVG,2005-10-31,10
0012,81102,24-HR BLK AVG,2005-05-01,11
0012,81102,24-HR BLK AVG,2005-05-02,26
0012,81102,24-HR BLK AVG,2005-05-03,10
0012,81102,24-HR BLK AVG,2005-05-04,51
0012,81102,24-HR BLK AVG,2005-05-05,15
0012,81102,24-HR BLK AVG,2005-05-06,3
0012,81102,24-HR BLK AVG,2005-05-07,8
0012,81102,24-HR BLK AVG,2005-05-08,16
0012,81102,24-HR BLK AVG,2005-05-09,27
0012,81102,24-HR BLK AVG,2005-05-10,12
0012,81102,24-HR BLK AVG,2005-05-11,14
0012,81102,24-HR BLK AVG,2005-05-12,19
0012,81102,24-HR BLK AVG,2005-05-13,19
0012,81102,24-HR BLK AVG,2005-05-14,23
0012,81102,24-HR BLK AVG,2005-05-15,22
0012,81102,24-HR BLK AVG,2005-05-16,52
0012,81102,24-HR BLK AVG,2005-05-17,15
0012,81102,24-HR BLK AVG,2005-05-18,12
0012,81102,24-HR BLK AVG,2005-05-19,10
0012,81102,24-HR BLK AVG,2005-05-20,14
0012,81102,24-HR BLK AVG,2005-05-21,31
0012,81102,24-HR BLK AVG,2005-05-22,27
0012,81102,24-HR BLK AVG,2005-05-23,22
0012,81102,24-HR BLK AVG,2005-05-24,21
0012,81102,24-HR BLK AVG,2005-05-25,27
0012,81102,24-HR BLK AVG,2005-05-26,32
0012,81102,24-HR BLK AVG,2005-05-27,31
0012,81102,24-HR BLK AVG,2005-05-28,29
0012,81102,24-HR BLK AVG,2005-05-29,55
0012,81102,24-HR BLK AVG,2005-05-30,19
0012,81102,24-HR BLK AVG,2005-05-31,19
0012,81102,24-HR BLK AVG,2005-06-01,28
0012,81102,24-HR BLK AVG,2005-06-02,39
0012,81102,24-HR BLK AVG,2005-06-03,40
0012,81102,24-HR BLK AVG,2005-06-04,24
0012,81102,24-HR BLK AVG,2005-06-05,60
0012,81102,24-HR BLK AVG,2005-06-06,33
0012,81102,24-HR BLK AVG,2005-06-07,31
0012,81102,24-HR BLK AVG,2005-06-08,22
0012,81102,24-HR BLK AVG,2005-06-09,21
0012,81102,24-HR BLK AVG,2005-06-10,31
0012,81102,24-HR BLK AVG,2005-06-11,11
0012,81102,24-HR BLK AVG,2005-06-12,19
0012,81102,24-HR BLK AVG,2005-06-13,23
0012,81102,24-HR BLK AVG,2005-06-14,43
0012,81102,24-HR BLK AVG,2005-06-15,37
0012,81102,24-HR BLK AVG,2005-06-16,52
0012,81102,24-HR BLK AVG,2005-06-17,55
0012,81102,24-HR BLK AVG,2005-06-18,10
0012,81102,24-HR BLK AVG,2005-06-19,14
0012,81102,24-HR BLK AVG,2005-06-20,31
0012,81102,24-HR BLK AVG,2005-06-21,32
0012,81102,24-HR BLK AVG,2005-06-22,31
0012,81102,24-HR BLK AVG,2005-06-23,28
0012,81102,24-HR BLK AVG,2005-06-24,17
0012,81102,24-HR BLK AVG,2005-06-25,9
0012,81102,24-HR BLK AVG,2005-06-26,23
0012,81102,24-HR BLK AVG,2005-06-27,14
0012,81102,24-HR BLK AVG,2005-06-28,18
0012,81102,24-HR BLK AVG,2005-06-29,24
0012,81102,24-HR BLK AVG,2005-06-30,44
0012,81102,24-HR BLK AVG,2005-07-01,32
0012,81102,24-HR BLK AVG,2005-07-02,27
0012,81102,24-HR BLK AVG,2005-07-03,26
0012,81102,24-HR BLK AVG,2005-07-04,19
0012,81102,24-HR BLK AVG,2005-07-05,23
0012,81102,24-HR BLK AVG,2005-07-06,55
0012,81102,24-HR BLK AVG,2005-07-07,29
0012,81102,24-HR BLK AVG,2005-07-08,30
0012,81102,24-HR BLK AVG,2005-07-09,23
0012,81102,24-HR BLK AVG,2005-07-10,19
0012,81102,24-HR BLK AVG,2005-07-11,28
0012,81102,24-HR BLK AVG,2005-07-12,23
0012,81102,24-HR BLK AVG,2005-07-13,29
0012,81102,24-HR BLK AVG,2005-07-14,31
0012,81102,24-HR BLK AVG,2005-07-15,40
0012,81102,24-HR BLK AVG,2005-07-16,30
0012,81102,24-HR BLK AVG,2005-07-17,25
0012,81102,24-HR BLK AVG,2005-07-18,27
0012,81102,24-HR BLK AVG,2005-07-19,39
0012,81102,24-HR BLK AVG,2005-07-20,44
0012,81102,24-HR BLK AVG,2005-07-21,51
0012,81102,24-HR BLK AVG,2005-07-22,31
0012,81102,24-HR BLK AVG,2005-07-23,24
0012,81102,24-HR BLK AVG,2005-07-24,9
0012,81102,24-HR BLK AVG,2005-07-25,12
0012,81102,24-HR BLK AVG,2005-07-26,34
0012,81102,24-HR BLK AVG,2005-07-27,16
0012,81102,24-HR BLK AVG,2005-07-28,31
0012,81102,24-HR BLK AVG,2005-07-29,15
0012,81102,24-HR BLK AVG,2005-07-30,18
0012,81102,24-HR BLK AVG,2005-07-31,12
0012,81102,24-HR BLK AVG,2005-08-01,15
0012,81102,24-HR BLK AVG,2005-08-02,33
0012,81102,24-HR BLK AVG,2005-08-03,27
0012,81102,24-HR BLK AVG,2005-08-04,32
0012,81102,24-HR BLK AVG,2005-08-05,26
0012,81102,24-HR BLK AVG,2005-08-06,9
0012,81102,24-HR BLK AVG,2005-08-07,13
0012,81102,24-HR BLK AVG,2005-08-08,14
0012,81102,24-HR BLK AVG,2005-08-09,13
0012,81102,24-HR BLK AVG,2005-08-10,7
0012,81102,24-HR BLK AVG,2005-08-11,15
0012,81102,24-HR BLK AVG,2005-08-12,27
0012,81102,24-HR BLK AVG,2005-08-13,21
0012,81102,24-HR BLK AVG,2005-08-14,12
0012,81102,24-HR BLK AVG,2005-08-15,6
0012,81102,24-HR BLK AVG,2005-08-16,14
0012,81102,24-HR BLK AVG,2005-08-17,13
0012,81102,24-HR BLK AVG,2005-08-18,26
0012,81102,24-HR BLK AVG,2005-08-19,26
0012,81102,24-HR BLK AVG,2005-08-20,15
0012,81102,24-HR BLK AVG,2005-08-21,15
0012,81102,24-HR BLK AVG,2005-08-22,21
0012,81102,24-HR BLK AVG,2005-08-23,22
0012,81102,24-HR BLK AVG,2005-08-24,23
0012,81102,24-HR BLK AVG,2005-08-25,20
0012,81102,24-HR BLK AVG,2005-08-26,19
0012,81102,24-HR BLK AVG,2005-08-27,22
0012,81102,24-HR BLK AVG,2005-08-28,56
0012,81102,24-HR BLK AVG,2005-08-29,39
0012,81102,24-HR BLK AVG,2005-08-30,45
0012,81102,24-HR BLK AVG,2005-08-31,47
0012,81102,24-HR BLK AVG,2005-09-01,39
0012,81102,24-HR BLK AVG,2005-09-02,31
0012,81102,24-HR BLK AVG,2005-09-03,19
0012,81102,24-HR BLK AVG,2005-09-07,36
0012,81102,24-HR BLK AVG,2005-09-08,59
0012,81102,24-HR BLK AVG,2005-09-09,33
0012,81102,24-HR BLK AVG,2005-09-10,25
0012,81102,24-HR BLK AVG,2005-09-11,14
0012,81102,24-HR BLK AVG,2005-09-12,32
0012,81102,24-HR BLK AVG,2005-09-13,37
0012,81102,24-HR BLK AVG,2005-09-14,42
0012,81102,24-HR BLK AVG,2005-09-15,34
0012,81102,24-HR BLK AVG,2005-09-16,28
0012,81102,24-HR BLK AVG,2005-09-17,28
0012,81102,24-HR BLK AVG,2005-09-18,28
0012,81102,24-HR BLK AVG,2005-09-19,32
0012,81102,24-HR BLK AVG,2005-09-20,7
0012,81102,24-HR BLK AVG,2005-09-21,6
0012,81102,24-HR BLK AVG,2005-09-22,12
0012,81102,24-HR BLK AVG,2005-09-23,29
0012,81102,24-HR BLK AVG,2005-09-24,17
0012,81102,24-HR BLK AVG,2005-09-25,15
0012,81102,24-HR BLK AVG,2005-09-26,26
0012,81102,24-HR BLK AVG,2005-09-27,17
0012,81102,24-HR BLK AVG,2005-09-28,15
0012,81102,24-HR BLK AVG,2005-09-29,27
0012,81102,24-HR BLK AVG,2005-09-30,38
0012,81102,24-HR BLK AVG,2005-10-01,22
0012,81102,24-HR BLK AVG,2005-10-02,18
0012,81102,24-HR BLK AVG,2005-10-03,12
0012,81102,24-HR BLK AVG,2005-10-04,18
0012,81102,24-HR BLK AVG,2005-10-05,24
0012,81102,24-HR BLK AVG,2005-10-06,33
0012,81102,24-HR BLK AVG,2005-10-07,35
0012,81102,24-HR BLK AVG,2005-10-08,27
0012,81102,24-HR BLK AVG,2005-10-09,15
0012,81102,24-HR BLK AVG,2005-10-10,15
0012,81102,24-HR BLK AVG,2005-10-11,24
0012,81102,24-HR BLK AVG,2005-10-12,24
0012,81102,24-HR BLK AVG,2005-10-13,31
0012,81102,24-HR BLK AVG,2005-10-14,32
0012,81102,24-HR BLK AVG,2005-10-15,55
0012,81102,24-HR BLK AVG,2005-10-16,20
0012,81102,24-HR BLK AVG,2005-10-17,29
0012,81102,24-HR BLK AVG,2005-10-18,3
0012,81102,24-HR BLK AVG,2005-10-19,10
0012,81102,24-HR BLK AVG,2005-10-20,19
0012,81102,24-HR BLK AVG,2005-10-21,20
0012,81102,24-HR BLK AVG,2005-10-22,17
0012,81102,24-HR BLK AVG,2005-10-23,17
0012,81102,24-HR BLK AVG,2005-10-24,19
0012,81102,24-HR BLK AVG,2005-10-25,11
0012,81102,24-HR BLK AVG,2005-10-26,15
0012,81102,24-HR BLK AVG,2005-10-27,15
0012,81102,24-HR BLK AVG,2005-10-28,16
0012,81102,24-HR BLK AVG,2005-10-29,14
0012,81102,24-HR BLK AVG,2005-10-30,19
0012,81102,24-HR BLK AVG,2005-10-31,36
0013,81102,24-HR BLK AVG,2005-05-04,15
0013,81102,24-HR BLK AVG,2005-05-05,15
0013,81102,24-HR BLK AVG,2005-05-06,4
0013,81102,24-HR BLK AVG,2005-05-07,9
0013,81102,24-HR BLK AVG,2005-05-08,16
0013,81102,24-HR BLK AVG,2005-05-09,21
0013,81102,24-HR BLK AVG,2005-05-10,14
0013,81102,24-HR BLK AVG,2005-05-11,10
0013,81102,24-HR BLK AVG,2005-05-12,15
0013,81102,24-HR BLK AVG,2005-05-13,14
0013,81102,24-HR BLK AVG,2005-05-14,19
0013,81102,24-HR BLK AVG,2005-05-15,23
0013,81102,24-HR BLK AVG,2005-05-16,26
0013,81102,24-HR BLK AVG,2005-05-17,16
0013,81102,24-HR BLK AVG,2005-05-18,12
0013,81102,24-HR BLK AVG,2005-05-19,12
0013,81102,24-HR BLK AVG,2005-06-18,13
0013,81102,24-HR BLK AVG,2005-06-19,18
0013,81102,24-HR BLK AVG,2005-06-20,23
0013,81102,24-HR BLK AVG,2005-06-21,26
0013,81102,24-HR BLK AVG,2005-06-22,36
0013,81102,24-HR BLK AVG,2005-06-23,23
0013,81102,24-HR BLK AVG,2005-06-24,19
0013,81102,24-HR BLK AVG,2005-06-25,10
0013,81102,24-HR BLK AVG,2005-06-26,19
0013,81102,24-HR BLK AVG,2005-06-27,19
0013,81102,24-HR BLK AVG,2005-06-28,25
0013,81102,24-HR BLK AVG,2005-06-29,26
0013,81102,24-HR BLK AVG,2005-06-30,25
0013,81102,24-HR BLK AVG,2005-07-01,29
0013,81102,24-HR BLK AVG,2005-07-02,32
0013,81102,24-HR BLK AVG,2005-07-03,31
0013,81102,24-HR BLK AVG,2005-07-04,21
0013,81102,24-HR BLK AVG,2005-07-05,23
0013,81102,24-HR BLK AVG,2005-07-06,38
0013,81102,24-HR BLK AVG,2005-07-07,30
0013,81102,24-HR BLK AVG,2005-07-08,28
0013,81102,24-HR BLK AVG,2005-07-09,25
0013,81102,24-HR BLK AVG,2005-07-10,22
0013,81102,24-HR BLK AVG,2005-07-11,25
0013,81102,24-HR BLK AVG,2005-07-12,28
0013,81102,24-HR BLK AVG,2005-07-13,21
0013,81102,24-HR BLK AVG,2005-07-14,26
0013,81102,24-HR BLK AVG,2005-07-15,33
0013,81102,24-HR BLK AVG,2005-07-16,31
0013,81102,24-HR BLK AVG,2005-07-17,23
0013,81102,24-HR BLK AVG,2005-07-18,25
0013,81102,24-HR BLK AVG,2005-07-19,30
0013,81102,24-HR BLK AVG,2005-07-20,41
0013,81102,24-HR BLK AVG,2005-07-21,44
0013,81102,24-HR BLK AVG,2005-07-22,45
0013,81102,24-HR BLK AVG,2005-07-23,31
0013,81102,24-HR BLK AVG,2005-07-24,15
0013,81102,24-HR BLK AVG,2005-07-25,13
0013,81102,24-HR BLK AVG,2005-07-26,23
0013,81102,24-HR BLK AVG,2005-07-27,17
0013,81102,24-HR BLK AVG,2005-07-28,29
